id;district_id;name;postal_code;code
64519;5330;Makalu;95997;71.07.02.2005
64520;5330;Minanga;95997;71.07.02.2006
64521;5330;Minanga Satu;95997;71.07.02.2007
64522;5330;Bentenan Indah;95997;71.07.02.2008
64523;5330;Minanga Timur;95997;71.07.02.2009
64524;5330;Minanga Dua;95997;71.07.02.2010
64525;5330;Minanga Tiga;95997;71.07.02.2011
64526;5330;Makalu Selatan;95997;71.07.02.2012
64527;5330;Tatengesan Satu;95997;71.07.02.2013
64528;5330;Bentenan Satu;95997;71.07.02.2014
64529;5330;Tumbak Madani;95997;71.07.02.2015
64530;5331;Mangkit;95992;71.07.03.2001
64531;5331;Borgo;95992;71.07.03.2002
64532;5331;Belang;95992;71.07.03.2003
64533;5331;Buku;95992;71.07.03.2004
64534;5331;Beringin (Beringing);95992;71.07.03.2005
64535;5331;Tababo;95992;71.07.03.2006
64536;5331;Watuliney;95992;71.07.03.2007
64537;5331;Molompar;95992;71.07.03.2008
64538;5331;Buku Utara;95992;71.07.03.2009
64539;5331;Buku Selatan;95992;71.07.03.2010
64540;5331;Watuliney Tengah;95992;71.07.03.2011
64541;5331;Watuliney Indah;95992;71.07.03.2012
64542;5331;Molompar Utara;95992;71.07.03.2013
64543;5331;Molompar Timur;95992;71.07.03.2014
64544;5331;Tababo Selatan;95992;71.07.03.2015
64545;5331;Buku Tengah;95992;71.07.03.2016
64546;5331;Ponosakan Indah;95992;71.07.03.2017
64547;5331;Buku Tenggara;95992;71.07.03.2018
64548;5331;Ponosakan Belang;95992;71.07.03.2019
64549;5331;Borgo Satu;95992;71.07.03.2020
64550;5332;Ratatotok Satu;95999;71.07.04.2001
64551;5332;Ratatotok Dua;95999;71.07.04.2002
64552;5332;Ratatotok Selatan;95999;71.07.04.2003
64553;5332;Ratatotok Timur;95999;71.07.04.2004
64554;5332;Basaan;95999;71.07.04.2005
64555;5332;Basaan Satu;95999;71.07.04.2006
64556;5332;Morea (Moreah);95999;71.07.04.2007
64557;5332;Morea Satu (Moreah Satu);95999;71.07.04.2008
64558;5332;Soyoan (Soyowan);95999;71.07.04.2009
64559;5332;Basaan Dua;95999;71.07.04.2010
64560;5332;Ratatotok Utara;95999;71.07.04.2011
64561;5332;Ratatotok Tenggara;95999;71.07.04.2012
64562;5332;Ratatotok Tengah;95999;71.07.04.2013
64563;5332;Ratatotok;95999;71.07.04.2014
64564;5332;Ratatotok Muara;95999;71.07.04.2015
64565;5333;Tonsawang;95996;71.07.05.2006
64566;5333;Betelan;95996;71.07.05.2008
64567;5333;Tombatu Satu;95996;71.07.05.2009
64568;5333;Kali;95996;71.07.05.2012
64569;5333;Pisa;95996;71.07.05.2014
64570;5333;Tombatu;95996;71.07.05.2015
64571;5333;Betelan Satu;95996;71.07.05.2016
64572;5333;Kali Oki;95996;71.07.05.2017
64573;5333;Tombatu Tiga Selatan;95996;71.07.05.2018
64574;5333;Tombatu Tiga Timur;95996;71.07.05.2019
64575;5333;Tonsawang Satu;95996;71.07.05.2020
64576;5334;Ranoketang Atas;95981;71.07.06.2003
64577;5334;Tondanauw (Toundanouw / Toundanou);95981;71.07.06.2004
64578;5334;Lobu Satu;95981;71.07.06.2005
64579;5334;Lobu Dua;95981;71.07.06.2006
64580;5334;Tondanouw Satu (Toundanouw Satu);95981;71.07.06.2017
64581;5334;Toundanouw Atas;95981;71.07.06.2018
64582;5334;Ranoketang Atas Satu;95981;71.07.06.2019
64583;5334;Lobu Kota;95981;71.07.06.2020
64584;5334;Lobu Atas;95981;71.07.06.2021
64585;5334;Lobu;95981;71.07.06.2022
64586;5335;Kalait;95982;71.07.07.2001
64587;5335;Kalait Satu;95982;71.07.07.2002
64588;5335;Kalait Dua;95982;71.07.07.2003
64589;5335;Kalait Tiga;95982;71.07.07.2004
64590;5335;Lowatag (Lowatak / Lowantag);95982;71.07.07.2005
64591;5335;Bunag;95982;71.07.07.2006
64592;5335;Banga;95982;71.07.07.2007
64593;5335;Tambelang;95982;71.07.07.2008
64594;5335;Ranoako;95982;71.07.07.2009
64595;5335;Suhuyon;95982;71.07.07.2010
64596;5336;Silian;95998;71.07.08.2001
64597;5336;Silian Utara;95998;71.07.08.2002
64598;5336;Silian Satu;95998;71.07.08.2003
64599;5336;Silian Selatan;95998;71.07.08.2004
64600;5336;Silian Dua;95998;71.07.08.2005
64601;5336;Silian Tengah;95998;71.07.08.2006
64602;5336;Silian Tiga;95998;71.07.08.2007
64603;5336;Silian Barat;95998;71.07.08.2008
64604;5336;Silian Kota;95998;71.07.08.2009
64605;5336;Silian Timur;95998;71.07.08.2010
64606;5337;Molompar;95990;71.07.09.2001
64607;5337;Molompar Satu;95990;71.07.09.2002
64608;5337;Molompar Atas;95990;71.07.09.2003
64609;5337;Molompar Dua;95990;71.07.09.2004
64610;5337;Molompar Dua Utara;95990;71.07.09.2005
64611;5337;Molompar Dua Selatan;95990;71.07.09.2006
64612;5337;Mundung;95990;71.07.09.2007
64613;5337;Mundung Satu;95990;71.07.09.2008
64614;5337;Esandom;95990;71.07.09.2009
64615;5337;Esandom Satu;95990;71.07.09.2010
64616;5337;Esandom Dua;95990;71.07.09.2011
64617;5338;Tombatu Dua;95991;71.07.10.2001
64618;5338;Tombatu Dua Utara;95991;71.07.10.2002
64619;5338;Tombatu Dua Barat;95991;71.07.10.2003
64620;5338;Tombatu Dua Tengah;95991;71.07.10.2004
64621;5338;Tombatu Tiga;95991;71.07.10.2005
64622;5338;Tombatu Tiga Tengah;95991;71.07.10.2006
64623;5338;Kuyanga;95991;71.07.10.2007
64624;5338;Kuyanga Satu;95991;71.07.10.2008
64625;5338;Winorangian;95991;71.07.10.2009
64626;5338;Winorangian Satu;95991;71.07.10.2010
64627;5339;Towuntu;95993;71.07.11.2001
64628;5339;Towuntu Timur;95993;71.07.11.2002
64629;5339;Towuntu Barat;95993;71.07.11.2003
64630;5339;Tolombukan;95993;71.07.11.2004
64631;5339;Tolombukan Satu;95993;71.07.11.2005
64632;5339;Tolombukan Barat;95993;71.07.11.2006
64633;5339;Liwutung;95993;71.07.11.2007
64634;5339;Liwutung Satu;95993;71.07.11.2008
64635;5339;Liwutung Dua;95993;71.07.11.2009
64636;5339;Poniki;95993;71.07.11.2010
64637;5339;Maulit;95993;71.07.11.2011
64638;5340;Wioy (Wioi);95995;71.07.12.2001
64639;5340;Wioi Satu;95995;71.07.12.2002
64640;5340;Wioi Dua;95995;71.07.12.2003
64641;5340;Wioi Tiga;95995;71.07.12.2004
64642;5340;Wioi Timur;95995;71.07.12.2005
64643;5340;Pangu;95995;71.07.12.2006
64644;5340;Pangu Satu;95995;71.07.12.2007
64645;5340;Pangu Dua;95995;71.07.12.2008
64646;5340;Wongkay (Wongkai);95995;71.07.12.2009
64647;5340;Wongkai Satu;95995;71.07.12.2010
64648;5341;Sangkup I (Sangkub I);95762;71.08.01.2001
64649;5341;Busisingo;95762;71.08.01.2002
64650;5341;Sang Tombolang (Sangtombolang);95762;71.08.01.2003
64651;5341;Tombolango;95762;71.08.01.2004
64652;5341;Pangkusa;95762;71.08.01.2005
64653;5341;Sangkup II (Sangkub II);95762;71.08.01.2006
64654;5341;Sidodadi;95762;71.08.01.2007
64655;5341;Sampiro;95762;71.08.01.2008
64656;5341;Sangkup III (Sangkub III);95762;71.08.01.2009
64657;5341;Busisingo Utara;95762;71.08.01.2010
64658;5341;Ampeng Sembeka;95762;71.08.01.2011
64659;5341;Suka Makmur;95762;71.08.01.2012
64660;5341;Sangkub Timur;95762;71.08.01.2013
64661;5341;Monompia;95762;71.08.01.2014
64662;5341;Mokusato;95762;71.08.01.2015
64663;5341;Sangkub Empat (Sanglup Empat);95762;71.08.01.2016
64664;5342;Bintauna;95763;71.08.02.1001
64665;5342;Huntuk;95763;71.08.02.2002
64666;5342;Mome;95763;71.08.02.2003
64667;5342;Kuhanga;95763;71.08.02.2004
64668;5342;Padang;95763;71.08.02.2005
64669;5342;Pimpi;95763;71.08.02.2006
64670;5342;Bunia;95763;71.08.02.2007
64671;5342;Talaga;95763;71.08.02.2008
64672;5342;Batulintik;95763;71.08.02.2009
64673;5342;Bintauna Pantai/Pante;95763;71.08.02.2010
64674;5342;Minanga;95763;71.08.02.2011
64675;5342;Kopi;95763;71.08.02.2012
64676;5342;Voa'a (Voa A);95763;71.08.02.2013
64677;5342;Bunong;95763;71.08.02.2014
64678;5342;Padang Barat;95763;71.08.02.2015
64679;5342;Vahuta;95763;71.08.02.2016
64680;5343;Mokoditek (Mookoditek);95767;71.08.03.2001
64681;5343;Nunuka (Nunukan);95767;71.08.03.2002
64682;5343;Saleo;95767;71.08.03.2003
64683;5343;Bohabak I;95767;71.08.03.2004
64684;5343;Bohabak II;95767;71.08.03.2005
64685;5343;Binjeita;95767;71.08.03.2006
64686;5343;Biontong;95767;71.08.03.2007
64687;5343;Biontong I;95767;71.08.03.2008
64688;5343;Biontong II;95767;71.08.03.2009
64689;5343;Binuanga;95767;71.08.03.2010
64690;5343;Bohabak III;95767;71.08.03.2011
64691;5343;Bohabak IV;95767;71.08.03.2012
64692;5343;Binjeita I;95767;71.08.03.2013
64693;5343;Binjeita II;95767;71.08.03.2014
64694;5343;Mokoditek I (Mookoditek I);95767;71.08.03.2015
64695;5343;Lipu Bogu;95767;71.08.03.2016
64696;5343;Binuni;95767;71.08.03.2017
64697;5343;Tanjung Labou;95767;71.08.03.2018
64698;5343;Nagara;95767;71.08.03.2019
64699;5343;Saleo Satu;95767;71.08.03.2020
64700;5344;Paku;95764;71.08.04.2001
64701;5344;Ollot;95764;71.08.04.2002
64702;5344;Sonuo;95764;71.08.04.2003
64703;5344;Jambusarang (Jambu Sarang);95764;71.08.04.2004
64704;5344;Talaga Tomoagu (Talaga Tumoagu);95764;71.08.04.2005
64705;5344;Bolangitang (Bolang Itang Barat);95764;71.08.04.2006
64706;5344;Langi;95764;71.08.04.2007
64707;5344;Iyok;95764;71.08.04.2008
64708;5344;Tote;95764;71.08.04.2009
64709;5344;Wakat;95764;71.08.04.2010
64710;5344;Ollot I;95764;71.08.04.2011
64711;5344;Ollot II;95764;71.08.04.2012
64712;5344;Bolangitang I;95764;71.08.04.2013
64713;5344;Bolangitang II;95764;71.08.04.2014
64714;5344;Talaga;95764;71.08.04.2015
64715;5344;Tanjung Buaya;95764;71.08.04.2016
64716;5344;Keimanga;95764;71.08.04.2017
64717;5344;Paku Selatan;95764;71.08.04.2018
64718;5345;Solo;95765;71.08.05.2001
64719;5345;Boroko;95765;71.08.05.2002
64720;5345;Bigo;95765;71.08.05.2003
64721;5345;Kuala;95765;71.08.05.2004
64722;5345;Pontak;95765;71.08.05.2005
64723;5345;Inomunga;95765;71.08.05.2006
64724;5345;Komus Dua (II);95765;71.08.05.2007
64725;5345;Boroko Timur;95765;71.08.05.2008
64726;5345;Kuala Utara;95765;71.08.05.2009
64727;5345;Gihang;95765;71.08.05.2010
64728;5345;Boroko Utara;95765;71.08.05.2011
64729;5345;Bigo Selatan;95765;71.08.05.2012
64730;5345;Soligir;95765;71.08.05.2013
64731;5345;Inomunga Utara;95765;71.08.05.2014
64732;5345;Komus Dua Timur;95765;71.08.05.2015
64733;5346;Komus I (Komus Satu);95766;71.08.06.2001
64734;5346;Tuntung;95766;71.08.06.2002
64735;5346;Batu Tajam (Batutajam);95766;71.08.06.2003
64736;5346;Dalapuli;95766;71.08.06.2004
64737;5346;Buko;95766;71.08.06.2005
64738;5346;Dengi;95766;71.08.06.2006
64739;5346;Tombulang;95766;71.08.06.2007
64740;5346;Tontulow (Tuntulow);95766;71.08.06.2008
64741;5346;Kayu Ogu (Kayuogu);95766;71.08.06.2009
64742;5346;Tanjung Sidupa;95766;71.08.06.2010
64743;5346;Buko Selatan;95766;71.08.06.2011
64744;5346;Busato;95766;71.08.06.2012
64745;5346;Batu Bantayo (Batu Batayo);95766;71.08.06.2013
64746;5346;Padango;95766;71.08.06.2014
64747;5346;Tuntulow Utara (Tintulow Utara);95766;71.08.06.2015
64748;5346;Dalapuli Timur;95766;71.08.06.2016
64749;5346;Dalapuli Barat;95766;71.08.06.2017
64750;5346;Buko Utara;95766;71.08.06.2018
64751;5346;Tambulang Timur (Tambulong Timur);95766;71.08.06.2019
64752;5346;Tambulang Pantai (Tambulong Pantai);95766;71.08.06.2020
64753;5346;Tuntung Timur;95766;71.08.06.2021
64754;5346;Duini;95766;71.08.06.2022
64755;5347;Bebali;95861;71.09.01.1009
64756;5347;Tatahadeng (Tatehadeng);95861;71.09.01.1010
64757;5347;Tarorane;95861;71.09.01.1011
64758;5347;Akesimbeka;95861;71.09.01.1012
64759;5347;Bahu;95861;71.09.01.1013
64760;5347;Bukide;95861;71.09.01.2001
64761;5347;Apelawo;95861;71.09.01.2002
64762;5347;Deahe (Beaha);95861;71.09.01.2003
64763;5347;Lia;95861;71.09.01.2004
64764;5347;Kanang;95861;71.09.01.2005
64765;5347;Buise;95861;71.09.01.2006
64766;5347;Karalung;95861;71.09.01.2007
64767;5347;Dame;95861;71.09.01.2008
64768;5347;Dame I;95861;71.09.01.2014
64769;5347;Lia Satu;95861;71.09.01.2015
64770;5347;Karalung Satu;95861;71.09.01.2016
64771;5348;Paseng;95862;71.09.02.1002
64772;5348;Paniki;95862;71.09.02.1003
64773;5348;Ondong;95862;71.09.02.1004
64774;5348;Peling Sawang (Pelingsawang);95862;71.09.02.2001
64775;5348;Kanawong;95862;71.09.02.2005
64776;5348;Bumbiha;95862;71.09.02.2006
64777;5348;Pehe;95862;71.09.02.2007
64778;5348;Lehi;95862;71.09.02.2008
64779;5348;Peling;95862;71.09.02.2009
64780;5348;Makalehi;95862;71.09.02.2010
64781;5348;Makalehi Utara;95862;71.09.02.2011
64782;5348;Makalehi Timur;95862;71.09.02.2012
64783;5349;Bahoi;95863;71.09.03.1001
64784;5349;Balehumara;95863;71.09.03.1002
64785;5349;Lesah;95863;71.09.03.2003
64786;5349;Boto;95863;71.09.03.2004
64787;5349;Mohongsawang (Mohonsawang);95863;71.09.03.2005
64788;5349;Apengsala;95863;71.09.03.2006
64789;5349;Mulengan (Mulengen);95863;71.09.03.2007
64790;5349;Mahangiang;95863;71.09.03.2008
64791;5349;Tulusang (Tulusan);95863;71.09.03.2009
64792;5349;Haasi;95863;71.09.03.2010
64793;5349;Pumpente;95863;71.09.03.2011
64794;5349;Laingpatehi;95863;71.09.03.2012
64795;5349;Lesah Rende;95863;71.09.03.2013
64796;5349;Barangka Pehe;95863;71.09.03.2014
64797;5349;Pahiama;95863;71.09.03.2015
64798;5350;Mala;95867;71.09.04.2001
64799;5350;Pangirolong;95867;71.09.04.2002
64800;5350;Sawang;95867;71.09.04.2003
64801;5350;Bandil;95867;71.09.04.2004
64802;5350;Biau;95867;71.09.04.2005
64803;5350;Balirangeng (Balirangen);95867;71.09.04.2006
64804;5350;Buhias;95867;71.09.04.2007
64805;5350;Tapile;95867;71.09.04.2008
64806;5350;Lahopang;95867;71.09.04.2009
64807;5350;Binalu;95867;71.09.04.2010
64808;5350;Kalihiang;95867;71.09.04.2011
64809;5350;Pahepa;95867;71.09.04.2012
64810;5350;Biau Seha;95867;71.09.04.2013
64811;5350;Matole;95867;71.09.04.2014
64812;5351;Tanaki;95868;71.09.05.2001
64813;5351;Kapeta;95868;71.09.05.2002
64814;5351;Talawid;95868;71.09.05.2003
64815;5351;Laghaeng;95868;71.09.05.2004
64816;5351;Makoa (Mekar Sari);95868;71.09.05.2005
64817;5351;Batusenggo;95868;71.09.05.2006
64818;5351;Mahuneni;95868;71.09.05.2007
64819;5352;Bulangan;95865;71.09.06.2001
64820;5352;Minanga;95865;71.09.06.2002
64821;5352;Wo (W O);95865;71.09.06.2003
64822;5352;Bawoleu;95865;71.09.06.2004
64823;5352;Lumbo;95865;71.09.06.2005
64824;5352;Bawo;95865;71.09.06.2006
64825;5353;Buang;95864;71.09.07.2001
64826;5353;Karungo;95864;71.09.07.2002
64827;5353;Lamanggo;95864;71.09.07.2003
64828;5353;Dalinsaheng;95864;71.09.07.2004
64829;5353;Tope;95864;71.09.07.2005
64830;5354;Kinali;95869;71.09.08.2001
64831;5354;Hiung;95869;71.09.08.2002
64832;5354;Kiawang;95869;71.09.08.2003
64833;5354;Kawahang;95869;71.09.08.2004
64834;5354;Batubulan;95869;71.09.08.2005
64835;5354;Nameng;95869;71.09.08.2006
64836;5354;Mini;95869;71.09.08.2007
64837;5354;Winangun;95869;71.09.08.2008
64838;5355;Salili;95860;71.09.09.2001
64839;5355;Beong;95860;71.09.09.2002
64840;5355;Lai;95860;71.09.09.2003
64841;5355;Dompase;95860;71.09.09.2004
64842;5356;Humbia;95866;71.09.10.2001
64843;5356;Kisihang;95866;71.09.10.2002
64844;5356;Bira Kiama (Bira Kimia / Birakiama);95866;71.09.10.2003
64845;5356;Buha;95866;71.09.10.2004
64846;5356;Batumawira;95866;71.09.10.2005
64847;5356;Birarikei;95866;71.09.10.2006
64848;5357;Kayumoyondi;95783;71.10.01.2001
64849;5357;Tombolikat;95783;71.10.01.2002
64850;5357;Tutuyan;95783;71.10.01.2003
64851;5357;Togid;95783;71.10.01.2004
64852;5357;Dodap;95783;71.10.01.2005
64853;5357;Dodap Pantai;95783;71.10.01.2006
64854;5357;Tutuyan II;95783;71.10.01.2007
64855;5357;Tutuyan III;95783;71.10.01.2008
64856;5357;Tombolikat Selatan;95783;71.10.01.2009
64857;5357;Dodop Mikasa;95783;71.10.01.2010
64858;5358;Kotabunan;95782;71.10.02.2001
64859;5358;Buyat;95782;71.10.02.2002
64860;5358;Bulawan;95782;71.10.02.2003
64861;5358;Paret;95782;71.10.02.2004
64862;5358;Bukaka;95782;71.10.02.2005
64863;5358;Buyat I;95782;71.10.02.2006
64864;5358;Buyat II;95782;71.10.02.2007
64865;5358;Buyat Selatan;95782;71.10.02.2008
64866;5358;Buyat Tengah;95782;71.10.02.2009
64867;5358;Buyat Barat;95782;71.10.02.2010
64868;5358;Bulawan Satu;95782;71.10.02.2011
64869;5358;Bulawan Dua;95782;71.10.02.2012
64870;5358;Kotabunan Selatan;95782;71.10.02.2013
64871;5358;Kotabunan Barat;95782;71.10.02.2014
64872;5358;Paret Timur;95782;71.10.02.2015
64873;5359;Idumun;95786;71.10.03.2001
64874;5359;Matabulu;95786;71.10.03.2002
64875;5359;Nuangan;95786;71.10.03.2003
64876;5359;Bai;95786;71.10.03.2006
64877;5359;Jiko Belanga;95786;71.10.03.2007
64878;5359;Nuangan I;95786;71.10.03.2010
64879;5359;Iyok;95786;71.10.03.2011
64880;5359;Loyow;95786;71.10.03.2012
64881;5359;Matabulu Timur;95786;71.10.03.2014
64882;5359;Nuangan Barat;95786;71.10.03.2018
64883;5359;Nuangan Selatan;95786;71.10.03.2019
64884;5360;Modayag;95780;71.10.04.2001
64885;5360;Liberia;95780;71.10.04.2002
64886;5360;Purworejo;95780;71.10.04.2003
64887;5360;Buyandi;95780;71.10.04.2007
64888;5360;Tobongon;95780;71.10.04.2008
64889;5360;Lanut;95780;71.10.04.2009
64890;5360;Badaro;95780;71.10.04.2010
64891;5360;Modayag Barat;95780;71.10.04.2011
64892;5360;Modayag Timur;95780;71.10.04.2012
64893;5360;Purworejo Timur;95780;71.10.04.2013
64894;5360;Liberia Timur;95780;71.10.04.2014
64895;5360;Purworejo Tengah;95780;71.10.04.2016
64896;5360;Candi Rejo;95780;71.10.04.2021
64897;5360;Sumber Rejo;95780;71.10.04.2022
64898;5361;Moyongkota;95781;71.10.05.2001
64899;5361;Bangunan Wuwuk;95781;71.10.05.2002
64900;5361;Bangkudai Barat (Bongkudai Barat);95781;71.10.05.2003
64901;5361;Bongkudai;95781;71.10.05.2004
64902;5361;Moyongkota Baru;95781;71.10.05.2005
64903;5361;Moonow;95781;71.10.05.2006
64904;5361;Inaton;95781;71.10.05.2007
64905;5361;Bangunan Wuwuk Timur;95781;71.10.05.2008
64906;5361;Pinonobatuan;95781;71.10.05.2009
64907;5361;Tangaton;95781;71.10.05.2010
64908;5362;Motongkad Utara;95785;71.10.06.2001
64909;5362;Motongkad;95785;71.10.06.2002
64910;5362;Motongkad Selatan;95785;71.10.06.2003
64911;5362;Atoga;95785;71.10.06.2004
64912;5362;Atoga Timur;95785;71.10.06.2005
64913;5362;Motongkad Tengah;95785;71.10.06.2006
64914;5362;Molobog;95785;71.10.06.2007
64915;5362;Molobog Barat;95785;71.10.06.2008
64916;5362;Jiko;95785;71.10.06.2009
64917;5362;Jiko Utara;95785;71.10.06.2010
64918;5362;Molobog Timur;95785;71.10.06.2011
64919;5363;Mooat;95784;71.10.07.2001
64920;5363;Bongkudai Selatan;95784;71.10.07.2002
64921;5363;Bongkudai Baru;95784;71.10.07.2003
64922;5363;Bongkudai Utara;95784;71.10.07.2004
64923;5363;Bongkudai Timur;95784;71.10.07.2005
64924;5363;Guaan;95784;71.10.07.2006
64925;5363;Mototompian;95784;71.10.07.2007
64926;5363;Mokitompia;95784;71.10.07.2008
64927;5363;Kokapoi;95784;71.10.07.2009
64928;5363;Kokapoi Timur;95784;71.10.07.2010
64929;5364;Tangagah;95770;71.11.01.2004
64930;5364;Salongo;95770;71.11.01.2005
64931;5364;Toluaya (Toluayu);95770;71.11.01.2006
64932;5364;Molibagu;95770;71.11.01.2007
64933;5364;Popodu;95770;71.11.01.2008
64934;5364;Tolondadu;95770;71.11.01.2009
64935;5364;Tabilaa;95770;71.11.01.2010
64936;5364;Sondana;95770;71.11.01.2012
64937;5364;Dudepo;95770;71.11.01.2013
64938;5364;Pinolantungan;95770;71.11.01.2014
64939;5364;Tolondadu I;95770;71.11.01.2015
64940;5364;Tolondadu II;95770;71.11.01.2016
64941;5364;Soguo;95770;71.11.01.2020
64942;5364;Pintadia;95770;71.11.01.2022
64943;5364;Salongo Timur;95770;71.11.01.2023
64944;5364;Salongo Barat;95770;71.11.01.2027
64945;5364;Dudepo Barat;95770;71.11.01.2028
64946;5365;Lion;95774;71.11.02.2001
64947;5365;Momalia II;95774;71.11.02.2002
64948;5365;Meyambanga;95774;71.11.02.2003
64949;5365;Saibuah;95774;71.11.02.2004
64950;5365;Sinombayuga;95774;71.11.02.2007
64951;5365;Luwoo;95774;71.11.02.2008
64952;5365;Momalia I;95774;71.11.02.2009
64953;5365;Sakti;95774;71.11.02.2011
64954;5365;Manggadaa;95774;71.11.02.2012
64955;5365;Pilolahunga;95774;71.11.02.2013
64956;5365;Tonala;95774;71.11.02.2014
64957;5365;Iloheluma;95774;71.11.02.2016
64958;5365;Meyambanga Timur;95774;71.11.02.2017
64959;5365;Molosipat;95774;71.11.02.2019
64960;5365;Momalia Tiga;95774;71.11.02.2022
64961;5365;Inosota;95774;71.11.02.2023
64962;5366;Linawan;95775;71.11.03.2001
64963;5366;Nunuk;95775;71.11.03.2002
64964;5366;Pinolosian;95775;71.11.03.2003
64965;5366;Kombot;95775;71.11.03.2004
64966;5366;Lungkap;95775;71.11.03.2005
64967;5366;Ilomata;95775;71.11.03.2006
64968;5366;Linawan I;95775;71.11.03.2007
64969;5366;Tolotoyon (Tolotoyan);95775;71.11.03.2008
64970;5366;Pinolosian Selatan;95775;71.11.03.2009
64971;5366;Kombot Timur;95775;71.11.03.2010
64972;5367;Mataindo;95776;71.11.04.2001
64973;5367;Adow;95776;71.11.04.2002
64974;5367;Torosik;95776;71.11.04.2003
64975;5367;Tobayagan;95776;71.11.04.2004
64976;5367;Deaga;95776;71.11.04.2005
64977;5367;Adow Selatan;95776;71.11.04.2006
64978;5367;Mataindo Utara (Matandoi Utara);95776;71.11.04.2007
64979;5367;Tobayagan Selatan;95776;71.11.04.2008
64980;5368;Matandoi;95777;71.11.05.2001
64981;5368;Dumagin A;95777;71.11.05.2002
64982;5368;Dumagin B;95777;71.11.05.2003
64983;5368;Dayow;95777;71.11.05.2004
64984;5368;Onggunoi;95777;71.11.05.2005
64985;5368;Modisi;95777;71.11.05.2006
64986;5368;Posilagon;95777;71.11.05.2007
64987;5368;Pidung;95777;71.11.05.2008
64988;5368;Iligon;95777;71.11.05.2009
64989;5368;Matandoi Selatan (Motandoi Selatan);95777;71.11.05.2010
64990;5368;Perjuangan;95777;71.11.05.2011
64991;5368;Onggunoi Selatan;95777;71.11.05.2012
64992;5369;Biniha Timur;95779;71.11.06.2001
64993;5369;Biniha;95779;71.11.06.2002
64994;5369;Biniha Selatan;95779;71.11.06.2003
64995;5369;Duminanga;95779;71.11.06.2004
64996;5369;Halabolu;95779;71.11.06.2005
64997;5369;Trans Patoa;95779;71.11.06.2006
64998;5369;Bakida;95779;71.11.06.2007
64999;5369;Sinandaka;95779;71.11.06.2008
65000;5369;Soputa;95779;71.11.06.2009
65001;5369;Pangia;95779;71.11.06.2010
65002;5369;Motolohu;95779;71.11.06.2011
65003;5370;Botuliodu;95778;71.11.07.2001
65004;5370;Nunuka Raya;95778;71.11.07.2002
65005;5370;Tolutu;95778;71.11.07.2003
65006;5370;Milangodaa;95778;71.11.07.2004
65007;5370;Milangodaa Barat;95778;71.11.07.2005
65008;5370;Milangodaa Utara (Milangoda Utara);95778;71.11.07.2006
65009;5370;Pakuku Jaya;95778;71.11.07.2007
65010;5371;Molas;95231;71.71.01.1001
65011;5371;Tongkeina / Tongkaina;95231;71.71.01.1006
65012;5371;Meras;95231;71.71.01.1007
65013;5371;Bailang;95231;71.71.01.1008
65014;5371;Pandu;95249;71.71.01.1009
65015;5372;Bitung Karangria (Bitungkarangria);95239;71.71.02.1001
65016;5372;Tuminting;95239;71.71.02.1002
65017;5372;Tumumpa Satu;95239;71.71.02.1003
65018;5372;Maasing;95238;71.71.02.1004
65019;5372;Sindulang Satu;95239;71.71.02.1005
65020;5372;Sindulang Dua;95239;71.71.02.1006
65021;5372;Islam (Kampung Islam);95239;71.71.02.1007
65022;5372;Tumumpa Dua;95239;71.71.02.1008
65023;5372;Sumompo;95239;71.71.02.1009
65024;5372;Mahawu;95239;71.71.02.1010
65025;5373;Singkil Satu;95234;71.71.03.1001
65026;5373;Singkil Dua;95234;71.71.03.1002
65027;5373;Wawonasa;95231;71.71.03.1003
65028;5373;Karame;95231;71.71.03.1004
65029;5373;Ketang Baru;95232;71.71.03.1005
